Date Time,Open,High,Low,Close,Volume
2022-07-08 03:07:45,31363,31363,31361,31361,2
2022-07-08 03:07:50,31361,31362,31361,31362,8
2022-07-08 03:07:55,31361,31361,31358,31359,20
2022-07-08 03:08:00,31358,31358,31354,31356,50
2022-07-08 03:08:05,31355,31356,31353,31353,14
2022-07-08 03:08:10,31353,31357,31353,31354,26
2022-07-08 03:08:15,31352,31353,31351,31351,7
2022-07-08 03:08:20,31351,31353,31349,31350,17
2022-07-08 03:08:25,31349,31349,31347,31349,16
2022-07-08 03:08:30,31350,31354,31350,31354,23
2022-07-08 03:08:35,31356,31358,31356,31357,9
2022-07-08 03:08:40,31360,31360,31358,31358,10
2022-07-08 03:08:45,31361,31361,31361,31361,8
2022-07-08 03:08:50,31362,31362,31359,31361,12
2022-07-08 03:08:55,31363,31365,31362,31365,16
2022-07-08 03:09:00,31364,31366,31361,31361,30
2022-07-08 03:09:05,31363,31363,31362,31362,5
2022-07-08 03:09:10,31362,31364,31360,31362,20
2022-07-08 03:09:15,31362,31362,31355,31357,34
2022-07-08 03:09:20,31356,31358,31356,31358,2
2022-07-08 03:09:25,31359,31359,31359,31359,1
2022-07-08 03:09:30,31359,31363,31359,31362,12
2022-07-08 03:09:35,31362,31362,31362,31362,1
2022-07-08 03:09:40,31362,31362,31361,31362,10
2022-07-08 03:09:45,31364,31364,31364,31364,12
2022-07-08 03:09:50,31363,31363,31362,31362,9
2022-07-08 03:09:55,31364,31364,31364,31364,2
2022-07-08 03:10:00,31364,31364,31361,31361,4
2022-07-08 03:10:05,31359,31359,31357,31357,15
2022-07-08 03:10:10,31357,31360,31357,31360,14
2022-07-08 03:10:15,31359,31361,31357,31357,12
2022-07-08 03:10:20,31357,31359,31356,31358,16
2022-07-08 03:10:25,31357,31359,31357,31359,7
2022-07-08 03:10:30,31360,31362,31358,31358,10
2022-07-08 03:10:35,31360,31362,31360,31362,5
2022-07-08 03:10:40,31363,31368,31363,31366,25
2022-07-08 03:10:45,31366,31366,31364,31364,11
2022-07-08 03:10:50,31365,31365,31365,31365,1
2022-07-08 03:10:55,31364,31364,31364,31364,1
2022-07-08 03:11:00,31366,31366,31366,31366,12
2022-07-08 03:11:05,31366,31366,31364,31364,6
2022-07-08 03:11:10,31366,31366,31364,31364,7
2022-07-08 03:11:15,31365,31366,31365,31366,5
2022-07-08 03:11:20,31365,31365,31365,31365,2
2022-07-08 03:11:25,31367,31369,31367,31368,15
2022-07-08 03:11:30,31368,31368,31364,31365,29
2022-07-08 03:11:40,31367,31368,31367,31368,3
2022-07-08 03:11:50,31366,31366,31366,31366,1
2022-07-08 03:11:55,31365,31367,31365,31366,3
2022-07-08 03:12:00,31367,31371,31367,31371,11
2022-07-08 03:12:05,31370,31374,31369,31370,121
2022-07-08 03:12:10,31372,31377,31372,31372,80
2022-07-08 03:12:15,31373,31373,31370,31370,15
2022-07-08 03:12:20,31372,31375,31372,31375,11
2022-07-08 03:12:25,31376,31376,31372,31373,22
2022-07-08 03:12:30,31375,31380,31374,31379,33
2022-07-08 03:12:35,31377,31378,31376,31376,14
2022-07-08 03:12:40,31377,31379,31376,31379,9
2022-07-08 03:12:45,31376,31376,31376,31376,6
2022-07-08 03:12:50,31375,31375,31372,31374,29
2022-07-08 03:12:55,31376,31377,31376,31377,4
2022-07-08 03:13:00,31378,31380,31378,31379,10
2022-07-08 03:13:05,31381,31384,31379,31381,58
2022-07-08 03:13:10,31382,31385,31382,31383,40
2022-07-08 03:13:15,31381,31381,31380,31380,9
2022-07-08 03:13:20,31381,31384,31380,31384,21
2022-07-08 03:13:25,31383,31383,31382,31383,12
2022-07-08 03:13:30,31381,31381,31375,31376,48
2022-07-08 03:13:35,31374,31379,31374,31378,27
2022-07-08 03:13:40,31377,31378,31377,31377,20
2022-07-08 03:13:45,31379,31379,31378,31378,9
2022-07-08 03:13:50,31379,31382,31378,31382,27
2022-07-08 03:13:55,31380,31381,31379,31381,7
2022-07-08 03:14:00,31380,31382,31379,31381,16
2022-07-08 03:14:05,31381,31382,31380,31382,11
2022-07-08 03:14:10,31382,31384,31382,31384,12
2022-07-08 03:14:15,31385,31385,31384,31385,6
2022-07-08 03:14:20,31384,31385,31382,31382,27
2022-07-08 03:14:25,31383,31383,31383,31383,2
2022-07-08 03:14:30,31383,31385,31382,31385,11
2022-07-08 03:14:35,31385,31389,31384,31387,54
2022-07-08 03:14:40,31388,31392,31387,31389,50
2022-07-08 03:14:45,31389,31390,31389,31389,8
2022-07-08 03:14:50,31389,31389,31388,31389,6
2022-07-08 03:14:55,31390,31391,31390,31390,4
2022-07-08 03:15:00,31389,31391,31389,31390,5
2022-07-08 03:15:05,31391,31396,31391,31396,44
2022-07-08 03:15:10,31395,31395,31393,31394,23
2022-07-08 03:15:15,31395,31395,31392,31393,14
2022-07-08 03:15:20,31395,31395,31394,31394,5
2022-07-08 03:15:25,31393,31395,31393,31393,7
2022-07-08 03:15:30,31393,31393,31389,31392,18
2022-07-08 03:15:35,31392,31392,31392,31392,3
2022-07-08 03:15:40,31391,31391,31389,31390,10
2022-07-08 03:15:45,31392,31393,31392,31393,11
2022-07-08 03:15:50,31391,31391,31389,31389,8
2022-07-08 03:15:55,31389,31391,31389,31391,3
2022-07-08 03:16:00,31389,31390,31388,31390,22
2022-07-08 03:16:05,31390,31392,31388,31392,18
2022-07-08 03:16:10,31394,31395,31393,31395,12
2022-07-08 03:16:15,31395,31398,31395,31396,35
2022-07-08 03:16:20,31398,31401,31398,31399,38
2022-07-08 03:16:25,31399,31399,31398,31398,17
2022-07-08 03:16:30,31398,31399,31395,31396,23
2022-07-08 03:16:35,31398,31399,31398,31398,6
2022-07-08 03:16:40,31398,31400,31398,31398,15
2022-07-08 03:16:45,31397,31397,31396,31396,5
2022-07-08 03:16:50,31397,31398,31397,31398,3
2022-07-08 03:16:55,31399,31399,31398,31399,5
2022-07-08 03:17:00,31400,31401,31394,31394,34
2022-07-08 03:17:05,31396,31396,31395,31395,3
2022-07-08 03:17:10,31394,31397,31394,31397,19
2022-07-08 03:17:15,31395,31396,31394,31395,8
2022-07-08 03:17:20,31397,31397,31391,31394,25
2022-07-08 03:17:25,31391,31391,31390,31391,6
2022-07-08 03:17:30,31391,31393,31391,31391,11
2022-07-08 03:17:35,31391,31391,31390,31390,6
2022-07-08 03:17:40,31389,31389,31387,31387,11
2022-07-08 03:17:45,31386,31386,31385,31386,34
2022-07-08 03:17:50,31387,31391,31387,31388,15
2022-07-08 03:17:55,31387,31387,31386,31386,5
2022-07-08 03:18:00,31387,31387,31386,31386,10
2022-07-08 03:18:05,31385,31386,31385,31385,6
2022-07-08 03:18:10,31385,31389,31385,31389,10
2022-07-08 03:18:15,31388,31388,31388,31388,2
2022-07-08 03:18:20,31390,31390,31389,31389,5
2022-07-08 03:18:25,31390,31390,31386,31389,25
2022-07-08 03:18:30,31389,31394,31389,31394,7
2022-07-08 03:18:35,31395,31397,31395,31397,10
2022-07-08 03:18:40,31397,31401,31396,31400,31
