Date Time,Open,High,Low,Close,Volume
2022-07-06 10:20:00,30883,30894,30866,30877,144
2022-07-06 10:25:00,30877,30899,30873,30889,113
2022-07-06 10:30:00,30888,30903,30881,30884,84
2022-07-06 10:35:00,30883,30895,30879,30885,57
2022-07-06 10:40:00,30882,30882,30864,30868,90
2022-07-06 10:45:00,30867,30875,30839,30841,239
2022-07-06 10:50:00,30843,30847,30833,30837,136
2022-07-06 10:55:00,30840,30867,30837,30860,95
2022-07-06 11:00:00,30857,30868,30847,30867,108
2022-07-06 11:05:00,30868,30878,30860,30867,80
2022-07-06 11:10:00,30871,30872,30845,30865,95
2022-07-06 11:15:00,30864,30888,30862,30880,110
2022-07-06 11:20:00,30881,30882,30850,30860,72
2022-07-06 11:25:00,30864,30864,30843,30861,72
2022-07-06 11:30:00,30862,30885,30858,30878,54
2022-07-06 11:35:00,30877,30900,30874,30891,81
2022-07-06 11:40:00,30889,30917,30886,30908,97
2022-07-06 11:45:00,30908,30915,30906,30915,51
2022-07-06 11:50:00,30913,30930,30912,30922,248
2022-07-06 11:55:00,30921,30941,30916,30938,129
2022-07-06 12:00:00,30937,30937,30904,30917,106
2022-07-06 12:05:00,30919,30922,30913,30922,28
2022-07-06 12:10:00,30923,30926,30906,30910,86
2022-07-06 12:15:00,30913,30913,30902,30911,52
2022-07-06 12:20:00,30912,30933,30911,30929,60
2022-07-06 12:25:00,30925,30925,30910,30910,40
2022-07-06 12:30:00,30911,30911,30875,30896,207
2022-07-06 12:35:00,30894,30903,30890,30901,53
2022-07-06 12:40:00,30903,30903,30895,30896,27
2022-07-06 12:45:00,30896,30898,30880,30886,57
2022-07-06 12:50:00,30884,30886,30875,30876,40
2022-07-06 12:55:00,30879,30890,30878,30884,33
2022-07-06 13:00:00,30889,30891,30866,30868,121
2022-07-06 13:05:00,30864,30880,30855,30872,132
2022-07-06 13:10:00,30875,30896,30874,30889,86
2022-07-06 13:15:00,30888,30893,30877,30892,49
2022-07-06 13:20:00,30898,30899,30868,30870,199
2022-07-06 13:25:00,30871,30878,30861,30868,78
2022-07-06 13:30:00,30869,30869,30846,30854,124
2022-07-06 13:35:00,30854,30861,30834,30841,136
2022-07-06 13:40:00,30843,30853,30836,30845,130
2022-07-06 13:45:00,30850,30877,30849,30862,92
2022-07-06 13:50:00,30863,30870,30836,30836,77
2022-07-06 13:55:00,30838,30840,30806,30807,382
2022-07-06 14:00:00,30808,30810,30772,30772,464
2022-07-06 14:05:00,30773,30773,30742,30753,412
2022-07-06 14:10:00,30753,30784,30739,30778,286
2022-07-06 14:15:00,30778,30798,30772,30791,277
2022-07-06 14:20:00,30794,30813,30782,30794,289
2022-07-06 14:25:00,30797,30809,30782,30803,248
2022-07-06 14:30:00,30806,30823,30796,30799,318
2022-07-06 14:35:00,30797,30808,30792,30792,113
2022-07-06 14:40:00,30796,30838,30795,30837,216
2022-07-06 14:45:00,30836,30843,30816,30839,155
2022-07-06 14:50:00,30838,30840,30824,30836,78
2022-07-06 14:55:00,30839,30884,30837,30879,344
2022-07-06 15:00:00,30879,30979,30878,30927,1214
2022-07-06 15:05:00,30927,30964,30896,30902,616
2022-07-06 15:10:00,30906,30930,30887,30900,425
2022-07-06 15:15:00,30900,30928,30898,30928,240
2022-07-06 15:20:00,30928,31022,30926,30972,1027
2022-07-06 15:25:00,30973,31015,30971,30989,401
2022-07-06 15:30:00,30996,31014,30987,30988,243
2022-07-06 15:35:00,30990,31014,30977,30996,276
2022-07-06 15:40:00,30999,31016,30990,31011,206
2022-07-06 15:45:00,31011,31012,30972,30985,269
2022-07-06 15:50:00,30984,31006,30966,30976,172
2022-07-06 15:55:00,30974,30987,30958,30965,202
2022-07-06 16:00:00,30964,30978,30913,30918,478
2022-07-06 16:05:00,30916,30970,30906,30961,481
2022-07-06 16:10:00,30958,30984,30956,30975,298
2022-07-06 16:15:00,30975,30977,30928,30932,305
2022-07-06 16:20:00,30932,30944,30920,30932,405
2022-07-06 16:25:00,30930,30932,30893,30896,292
2022-07-06 16:30:00,30894,30894,30864,30870,449
2022-07-06 16:35:00,30872,30896,30866,30880,337
2022-07-06 16:40:00,30882,30882,30835,30845,468
2022-07-06 16:45:00,30846,30860,30834,30834,245
2022-07-06 16:50:00,30833,30877,30831,30872,274
2022-07-06 16:55:00,30874,30887,30845,30846,202
2022-07-06 17:00:00,30846,30853,30815,30816,481
2022-07-06 17:05:00,30817,30849,30810,30849,303
2022-07-06 17:10:00,30848,30858,30817,30825,229
2022-07-06 17:15:00,30821,30862,30809,30857,302
2022-07-06 17:20:00,30855,30888,30855,30888,295
2022-07-06 17:25:00,30886,30912,30882,30906,271
2022-07-06 17:30:00,30907,30913,30881,30884,239
2022-07-06 17:35:00,30887,30890,30862,30870,178
2022-07-06 17:40:00,30871,30910,30867,30905,257
2022-07-06 17:45:00,30903,30910,30885,30901,192
2022-07-06 17:50:00,30903,30941,30898,30936,269
2022-07-06 17:55:00,30936,30943,30921,30934,98
