Date Time,Open,High,Low,Close,Volume
2022-07-12 00:07:45,31173,31174,31171,31171,8
2022-07-12 00:07:50,31172,31172,31169,31169,26
2022-07-12 00:07:55,31169,31170,31169,31170,13
2022-07-12 00:08:00,31170,31170,31166,31169,14
2022-07-12 00:08:05,31170,31172,31170,31172,15
2022-07-12 00:08:10,31169,31169,31169,31169,1
2022-07-12 00:08:15,31169,31171,31169,31170,8
2022-07-12 00:08:20,31170,31173,31170,31173,9
2022-07-12 00:08:25,31173,31173,31172,31173,12
2022-07-12 00:08:30,31173,31174,31172,31174,8
2022-07-12 00:08:35,31174,31174,31173,31173,2
2022-07-12 00:08:40,31172,31178,31172,31176,9
2022-07-12 00:08:45,31176,31176,31176,31176,3
2022-07-12 00:08:50,31175,31175,31175,31175,7
2022-07-12 00:08:55,31176,31176,31176,31176,1
2022-07-12 00:09:00,31179,31181,31178,31180,11
2022-07-12 00:09:05,31178,31182,31178,31182,11
2022-07-12 00:09:10,31182,31185,31181,31185,22
2022-07-12 00:09:15,31185,31188,31185,31187,9
2022-07-12 00:09:20,31187,31189,31187,31189,13
2022-07-12 00:09:25,31190,31190,31184,31185,17
2022-07-12 00:09:30,31185,31186,31183,31183,14
2022-07-12 00:09:35,31186,31186,31186,31186,7
2022-07-12 00:09:40,31186,31190,31186,31187,15
2022-07-12 00:09:45,31186,31186,31186,31186,2
2022-07-12 00:09:50,31190,31191,31188,31190,16
2022-07-12 00:09:55,31189,31189,31183,31184,12
2022-07-12 00:10:00,31180,31183,31180,31183,8
2022-07-12 00:10:05,31180,31182,31180,31182,9
2022-07-12 00:10:10,31185,31198,31185,31197,33
2022-07-12 00:10:15,31196,31199,31193,31193,24
2022-07-12 00:10:20,31194,31194,31189,31193,15
2022-07-12 00:10:25,31193,31195,31193,31193,12
2022-07-12 00:10:30,31194,31196,31193,31195,9
2022-07-12 00:10:35,31194,31195,31194,31195,6
2022-07-12 00:10:40,31196,31201,31196,31200,28
2022-07-12 00:10:45,31199,31200,31199,31200,12
2022-07-12 00:10:50,31198,31198,31193,31193,7
2022-07-12 00:10:55,31195,31196,31195,31196,2
2022-07-12 00:11:00,31193,31193,31193,31193,4
2022-07-12 00:11:05,31191,31191,31189,31191,10
2022-07-12 00:11:10,31194,31202,31194,31202,45
2022-07-12 00:11:15,31202,31207,31201,31203,39
2022-07-12 00:11:20,31203,31204,31202,31204,10
2022-07-12 00:11:25,31204,31204,31200,31200,23
2022-07-12 00:11:30,31200,31201,31200,31201,3
2022-07-12 00:11:35,31202,31202,31200,31200,6
2022-07-12 00:11:40,31200,31200,31200,31200,1
2022-07-12 00:11:45,31199,31201,31199,31201,8
2022-07-12 00:11:50,31200,31200,31199,31200,13
2022-07-12 00:11:55,31199,31199,31198,31199,10
2022-07-12 00:12:00,31199,31199,31192,31192,12
2022-07-12 00:12:05,31191,31192,31188,31190,26
2022-07-12 00:12:10,31191,31193,31191,31191,6
2022-07-12 00:12:15,31190,31190,31189,31189,4
2022-07-12 00:12:20,31189,31189,31187,31187,13
2022-07-12 00:12:25,31189,31190,31188,31188,13
2022-07-12 00:12:30,31187,31191,31186,31190,13
2022-07-12 00:12:35,31189,31189,31189,31189,4
2022-07-12 00:12:40,31191,31191,31191,31191,3
2022-07-12 00:12:45,31189,31189,31187,31187,3
2022-07-12 00:12:50,31188,31189,31188,31189,5
2022-07-12 00:12:55,31188,31194,31188,31193,10
2022-07-12 00:13:00,31195,31195,31193,31193,8
2022-07-12 00:13:05,31194,31197,31193,31193,14
2022-07-12 00:13:10,31194,31194,31194,31194,2
2022-07-12 00:13:15,31193,31193,31193,31193,3
2022-07-12 00:13:20,31192,31192,31190,31190,6
2022-07-12 00:13:25,31191,31191,31187,31189,5
2022-07-12 00:13:30,31189,31189,31189,31189,1
2022-07-12 00:13:35,31188,31188,31187,31187,5
2022-07-12 00:13:40,31189,31190,31189,31189,5
2022-07-12 00:13:45,31189,31189,31188,31188,2
2022-07-12 00:13:50,31190,31192,31190,31192,12
2022-07-12 00:13:55,31192,31192,31192,31192,5
2022-07-12 00:14:00,31190,31194,31190,31192,13
2022-07-12 00:14:05,31193,31193,31191,31192,7
2022-07-12 00:14:10,31194,31194,31194,31194,1
2022-07-12 00:14:15,31194,31194,31192,31192,3
2022-07-12 00:14:20,31192,31193,31191,31193,8
2022-07-12 00:14:25,31192,31194,31192,31194,6
2022-07-12 00:14:30,31194,31194,31192,31193,11
2022-07-12 00:14:40,31195,31197,31195,31197,16
2022-07-12 00:14:45,31197,31199,31197,31197,29
2022-07-12 00:14:50,31197,31197,31193,31194,19
2022-07-12 00:14:55,31196,31196,31195,31195,7
2022-07-12 00:15:00,31196,31197,31193,31197,23
2022-07-12 00:15:05,31197,31202,31197,31199,22
2022-07-12 00:15:10,31197,31199,31197,31199,10
2022-07-12 00:15:15,31193,31194,31190,31191,8
2022-07-12 00:15:20,31189,31192,31189,31191,10
2022-07-12 00:15:25,31191,31192,31191,31192,8
2022-07-12 00:15:30,31191,31195,31191,31195,10
2022-07-12 00:15:35,31195,31195,31194,31194,6
2022-07-12 00:15:40,31194,31195,31194,31195,7
2022-07-12 00:15:45,31193,31193,31191,31191,3
2022-07-12 00:15:50,31191,31193,31191,31193,2
2022-07-12 00:15:55,31193,31195,31193,31195,3
2022-07-12 00:16:00,31195,31198,31194,31194,28
2022-07-12 00:16:05,31194,31195,31192,31192,3
2022-07-12 00:16:10,31193,31193,31193,31193,1
2022-07-12 00:16:15,31193,31193,31191,31191,4
2022-07-12 00:16:20,31192,31194,31192,31194,3
2022-07-12 00:16:25,31195,31195,31195,31195,1
2022-07-12 00:16:30,31195,31195,31194,31194,3
2022-07-12 00:16:35,31194,31194,31192,31192,7
2022-07-12 00:16:40,31192,31194,31192,31194,8
2022-07-12 00:16:45,31195,31195,31191,31191,5
2022-07-12 00:16:50,31191,31192,31188,31190,22
2022-07-12 00:16:55,31190,31191,31189,31189,6
2022-07-12 00:17:00,31188,31188,31185,31185,26
2022-07-12 00:17:05,31186,31187,31184,31187,7
2022-07-12 00:17:10,31185,31187,31184,31187,9
2022-07-12 00:17:15,31186,31187,31186,31186,5
2022-07-12 00:17:20,31186,31187,31182,31182,21
2022-07-12 00:17:25,31182,31184,31182,31184,13
2022-07-12 00:17:30,31183,31183,31182,31182,6
2022-07-12 00:17:35,31183,31183,31182,31182,4
2022-07-12 00:17:40,31182,31187,31182,31187,4
2022-07-12 00:17:45,31184,31186,31184,31186,7
2022-07-12 00:17:50,31186,31190,31186,31189,16
2022-07-12 00:17:55,31190,31190,31188,31188,7
2022-07-12 00:18:00,31190,31193,31190,31192,14
2022-07-12 00:18:05,31190,31192,31190,31192,3
2022-07-12 00:18:10,31193,31193,31193,31193,3
2022-07-12 00:18:15,31194,31196,31194,31195,11
2022-07-12 00:18:20,31195,31202,31195,31200,41
2022-07-12 00:18:25,31200,31201,31200,31201,7
2022-07-12 00:18:30,31202,31202,31202,31202,5
2022-07-12 00:18:35,31203,31204,31199,31201,43
2022-07-12 00:18:40,31201,31201,31200,31200,2
2022-07-12 00:18:45,31201,31201,31199,31199,5
2022-07-12 00:18:50,31200,31201,31200,31200,3
2022-07-12 00:18:55,31200,31200,31195,31195,13
2022-07-12 00:19:00,31195,31196,31194,31194,13
2022-07-12 00:19:05,31193,31196,31193,31195,6
2022-07-12 00:19:10,31195,31195,31193,31195,10
2022-07-12 00:19:15,31193,31193,31193,31193,1
2022-07-12 00:19:20,31192,31196,31192,31195,8
2022-07-12 00:19:25,31193,31195,31193,31195,3
2022-07-12 00:19:30,31194,31197,31193,31194,11
2022-07-12 00:19:35,31194,31194,31191,31193,7
2022-07-12 00:19:40,31190,31190,31188,31190,8
2022-07-12 00:19:45,31190,31190,31187,31189,10
2022-07-12 00:19:50,31189,31190,31189,31189,10
2022-07-12 00:19:55,31188,31188,31187,31188,7
2022-07-12 00:20:00,31188,31188,31185,31185,22
2022-07-12 00:20:05,31184,31185,31183,31185,6
2022-07-12 00:20:10,31187,31190,31187,31190,11
2022-07-12 00:20:15,31191,31191,31190,31190,2
2022-07-12 00:20:20,31189,31189,31186,31186,6
2022-07-12 00:20:25,31188,31188,31188,31188,4
2022-07-12 00:20:30,31187,31187,31187,31187,3
2022-07-12 00:20:35,31185,31187,31182,31182,10
2022-07-12 00:20:40,31181,31181,31180,31180,12
2022-07-12 00:20:45,31179,31181,31178,31180,19
2022-07-12 00:20:50,31181,31181,31181,31181,2
2022-07-12 00:20:55,31180,31181,31180,31180,6
2022-07-12 00:21:00,31181,31181,31178,31180,11
2022-07-12 00:21:05,31180,31180,31178,31179,6
2022-07-12 00:21:10,31178,31180,31178,31180,2
2022-07-12 00:21:15,31179,31180,31179,31180,3
2022-07-12 00:21:20,31181,31181,31179,31179,9
2022-07-12 00:21:25,31180,31183,31180,31183,6
2022-07-12 00:21:30,31182,31182,31180,31180,6
2022-07-12 00:21:35,31179,31179,31173,31174,28
2022-07-12 00:21:40,31174,31175,31174,31175,4
2022-07-12 00:21:45,31174,31177,31174,31176,9
2022-07-12 00:21:50,31177,31178,31177,31178,6
2022-07-12 00:21:55,31178,31178,31177,31177,3
2022-07-12 00:22:00,31175,31175,31169,31170,41
2022-07-12 00:22:05,31170,31171,31170,31171,6
2022-07-12 00:22:10,31169,31171,31168,31168,14
2022-07-12 00:22:15,31169,31169,31167,31167,12
2022-07-12 00:22:20,31168,31168,31166,31166,10
2022-07-12 00:22:25,31168,31169,31168,31168,5
2022-07-12 00:22:30,31169,31170,31168,31170,10
2022-07-12 00:22:40,31172,31172,31168,31168,11
2022-07-12 00:22:45,31168,31168,31160,31161,36
2022-07-12 00:22:50,31160,31160,31153,31154,62
2022-07-12 00:22:55,31156,31156,31151,31156,35
2022-07-12 00:23:00,31156,31157,31154,31157,13
2022-07-12 00:23:05,31158,31160,31156,31159,17
2022-07-12 00:23:10,31158,31159,31157,31157,20
2022-07-12 00:23:15,31156,31156,31154,31154,8
2022-07-12 00:23:20,31153,31153,31151,31152,13
2022-07-12 00:23:25,31151,31153,31148,31153,36
2022-07-12 00:23:30,31153,31154,31153,31153,3
2022-07-12 00:23:35,31153,31158,31153,31157,19
2022-07-12 00:23:40,31158,31160,31158,31160,11
2022-07-12 00:23:45,31161,31161,31160,31160,4
2022-07-12 00:23:50,31160,31160,31155,31156,11
2022-07-12 00:23:55,31155,31155,31155,31155,1
2022-07-12 00:24:00,31154,31155,31152,31152,9
2022-07-12 00:24:05,31153,31155,31153,31155,6
2022-07-12 00:24:10,31154,31155,31154,31155,4
2022-07-12 00:24:15,31157,31164,31157,31164,24
2022-07-12 00:24:20,31163,31163,31162,31163,9
2022-07-12 00:24:25,31164,31165,31163,31165,9
2022-07-12 00:24:30,31162,31163,31162,31163,2
2022-07-12 00:24:35,31162,31163,31161,31162,6
2022-07-12 00:24:40,31161,31162,31159,31162,7
2022-07-12 00:24:45,31166,31166,31166,31166,3
2022-07-12 00:24:50,31167,31167,31166,31166,4
2022-07-12 00:24:55,31168,31173,31168,31172,15
2022-07-12 00:25:00,31171,31172,31170,31172,19
2022-07-12 00:25:05,31174,31174,31170,31170,6
2022-07-12 00:25:10,31170,31171,31170,31170,5
2022-07-12 00:25:15,31169,31170,31169,31170,2
2022-07-12 00:25:25,31170,31170,31160,31160,17
2022-07-12 00:25:30,31160,31160,31160,31160,3
2022-07-12 00:25:35,31160,31160,31160,31160,1
2022-07-12 00:25:40,31159,31161,31159,31159,8
2022-07-12 00:25:45,31159,31161,31159,31161,8
2022-07-12 00:25:50,31162,31162,31162,31162,9
2022-07-12 00:25:55,31161,31163,31161,31162,11
2022-07-12 00:26:00,31161,31161,31160,31160,8
2022-07-12 00:26:05,31161,31161,31159,31160,7
2022-07-12 00:26:10,31162,31163,31162,31163,3
2022-07-12 00:26:15,31164,31166,31164,31164,6
2022-07-12 00:26:20,31166,31166,31166,31166,2
2022-07-12 00:26:25,31166,31166,31165,31165,3
2022-07-12 00:26:30,31167,31170,31167,31168,14
2022-07-12 00:26:35,31170,31170,31168,31168,11
2022-07-12 00:26:40,31170,31174,31170,31173,20
2022-07-12 00:26:45,31173,31178,31171,31176,16
2022-07-12 00:26:50,31178,31180,31178,31180,4
2022-07-12 00:26:55,31177,31178,31175,31175,5
2022-07-12 00:27:00,31176,31179,31176,31178,15
2022-07-12 00:27:05,31178,31179,31178,31179,3
2022-07-12 00:27:10,31180,31180,31178,31178,4
2022-07-12 00:27:15,31177,31180,31176,31176,6
2022-07-12 00:27:20,31178,31178,31177,31177,2
2022-07-12 00:27:25,31178,31178,31177,31178,5
2022-07-12 00:27:30,31180,31181,31179,31179,10
2022-07-12 00:27:35,31178,31179,31178,31179,3
2022-07-12 00:27:40,31180,31182,31179,31182,7
2022-07-12 00:27:45,31181,31182,31181,31182,3
2022-07-12 00:27:50,31181,31182,31179,31179,13
2022-07-12 00:27:55,31182,31182,31182,31182,1
2022-07-12 00:28:00,31181,31181,31181,31181,1
2022-07-12 00:28:05,31179,31179,31179,31179,3
2022-07-12 00:28:10,31180,31185,31180,31184,14
2022-07-12 00:28:15,31182,31183,31182,31183,2
2022-07-12 00:28:20,31183,31183,31178,31178,11
2022-07-12 00:28:25,31177,31178,31176,31178,11
2022-07-12 00:28:30,31180,31181,31180,31181,6
2022-07-12 00:28:35,31180,31180,31177,31177,8
2022-07-12 00:28:40,31177,31180,31177,31179,7
2022-07-12 00:28:45,31177,31177,31175,31176,8
2022-07-12 00:28:50,31175,31176,31175,31176,20
2022-07-12 00:28:55,31177,31177,31174,31175,8
2022-07-12 00:29:00,31174,31175,31173,31173,12
2022-07-12 00:29:05,31174,31175,31173,31174,13
2022-07-12 00:29:10,31175,31179,31175,31177,21
2022-07-12 00:29:15,31178,31180,31178,31179,7
2022-07-12 00:29:20,31181,31184,31181,31184,9
2022-07-12 00:29:25,31185,31185,31184,31185,7
2022-07-12 00:29:30,31186,31186,31184,31184,3
2022-07-12 00:29:35,31185,31186,31185,31186,2
2022-07-12 00:29:40,31183,31184,31183,31184,2
2022-07-12 00:29:45,31184,31184,31184,31184,1
2022-07-12 00:29:50,31185,31187,31185,31187,3
2022-07-12 00:29:55,31186,31186,31183,31186,8
2022-07-12 00:30:00,31188,31189,31183,31183,15
2022-07-12 00:30:05,31183,31186,31183,31186,6
2022-07-12 00:30:10,31184,31184,31181,31181,5
2022-07-12 00:30:15,31182,31182,31180,31180,9
2022-07-12 00:30:20,31180,31181,31180,31181,12
2022-07-12 00:30:25,31182,31182,31182,31182,2
2022-07-12 00:30:30,31181,31183,31181,31182,10
2022-07-12 00:30:35,31180,31183,31180,31183,7
2022-07-12 00:30:40,31181,31181,31181,31181,1
2022-07-12 00:30:45,31180,31181,31180,31181,5
2022-07-12 00:30:50,31180,31180,31176,31176,13
2022-07-12 00:30:55,31176,31177,31175,31176,7
2022-07-12 00:31:00,31176,31178,31174,31178,15
2022-07-12 00:31:05,31179,31179,31178,31178,19
2022-07-12 00:31:10,31178,31178,31176,31176,3
2022-07-12 00:31:15,31175,31175,31174,31174,4
2022-07-12 00:31:20,31176,31180,31176,31180,10
2022-07-12 00:31:25,31182,31184,31181,31184,9
2022-07-12 00:31:30,31183,31183,31181,31181,6
2022-07-12 00:31:35,31180,31180,31178,31180,10
2022-07-12 00:31:45,31179,31179,31177,31177,3
2022-07-12 00:31:55,31184,31186,31183,31186,9
2022-07-12 00:32:00,31187,31187,31186,31186,2
2022-07-12 00:32:05,31185,31186,31184,31184,12
2022-07-12 00:32:10,31183,31183,31183,31183,1
2022-07-12 00:32:15,31182,31182,31180,31181,5
2022-07-12 00:32:20,31184,31186,31184,31186,18
2022-07-12 00:32:25,31188,31189,31187,31189,9
2022-07-12 00:32:30,31189,31190,31189,31190,6
2022-07-12 00:32:35,31189,31190,31189,31190,7
2022-07-12 00:32:40,31190,31190,31190,31190,1
2022-07-12 00:32:45,31191,31193,31191,31192,10
2022-07-12 00:32:55,31192,31196,31192,31196,7
2022-07-12 00:33:00,31194,31196,31194,31194,9
2022-07-12 00:33:05,31196,31200,31196,31196,42
2022-07-12 00:33:10,31197,31200,31195,31200,11
2022-07-12 00:33:15,31199,31199,31193,31194,13
2022-07-12 00:33:20,31196,31196,31194,31194,5
2022-07-12 00:33:25,31195,31195,31192,31192,3
2022-07-12 00:33:30,31192,31192,31192,31192,1
2022-07-12 00:33:35,31191,31191,31191,31191,1
2022-07-12 00:33:40,31193,31193,31191,31192,8
2022-07-12 00:33:45,31193,31195,31193,31195,3
2022-07-12 00:33:50,31195,31195,31195,31195,1
2022-07-12 00:33:55,31197,31201,31197,31199,6
2022-07-12 00:34:00,31196,31196,31192,31193,15
2022-07-12 00:34:05,31195,31195,31195,31195,4
2022-07-12 00:34:10,31194,31194,31194,31194,2
2022-07-12 00:34:15,31191,31191,31191,31191,3
2022-07-12 00:34:20,31193,31197,31193,31197,5
2022-07-12 00:34:25,31199,31199,31199,31199,8
2022-07-12 00:34:30,31201,31201,31201,31201,3
2022-07-12 00:34:35,31199,31199,31199,31199,3
2022-07-12 00:34:40,31199,31201,31198,31201,15
2022-07-12 00:34:45,31200,31202,31200,31202,6
2022-07-12 00:34:50,31201,31202,31201,31202,9
2022-07-12 00:34:55,31200,31200,31199,31199,10
2022-07-12 00:35:00,31199,31205,31198,31205,11
2022-07-12 00:35:05,31205,31209,31204,31206,35
2022-07-12 00:35:10,31204,31206,31203,31204,15
2022-07-12 00:35:15,31205,31205,31205,31205,2
2022-07-12 00:35:20,31206,31207,31206,31206,6
2022-07-12 00:35:25,31206,31208,31206,31208,7
2022-07-12 00:35:30,31209,31210,31207,31209,21
2022-07-12 00:35:35,31210,31211,31208,31210,38
2022-07-12 00:35:40,31212,31212,31209,31210,18
2022-07-12 00:35:45,31208,31210,31208,31209,7
2022-07-12 00:35:50,31210,31215,31210,31214,18
2022-07-12 00:35:55,31212,31214,31211,31214,4
2022-07-12 00:36:00,31214,31216,31214,31216,14
2022-07-12 00:36:05,31216,31218,31215,31215,118
2022-07-12 00:36:10,31216,31216,31215,31215,2
2022-07-12 00:36:15,31216,31216,31214,31214,4
2022-07-12 00:36:20,31216,31217,31215,31215,11
2022-07-12 00:36:25,31214,31214,31210,31210,12
2022-07-12 00:36:30,31207,31207,31203,31204,14
2022-07-12 00:36:35,31206,31207,31205,31207,9
2022-07-12 00:36:40,31205,31205,31204,31204,3
2022-07-12 00:36:45,31203,31203,31201,31201,3
2022-07-12 00:36:50,31201,31203,31201,31202,3
2022-07-12 00:36:55,31203,31206,31203,31204,11
2022-07-12 00:37:00,31206,31206,31206,31206,1
2022-07-12 00:37:05,31203,31204,31203,31203,10
2022-07-12 00:37:10,31203,31206,31201,31206,15
2022-07-12 00:37:15,31205,31205,31203,31203,9
2022-07-12 00:37:20,31204,31204,31201,31202,9
2022-07-12 00:37:25,31201,31201,31199,31199,6
2022-07-12 00:37:30,31201,31203,31201,31203,3
2022-07-12 00:37:35,31204,31209,31204,31209,3
2022-07-12 00:37:40,31205,31207,31205,31207,2
2022-07-12 00:37:45,31205,31206,31205,31205,7
2022-07-12 00:37:50,31204,31204,31204,31204,2
2022-07-12 00:37:55,31204,31206,31204,31206,4
2022-07-12 00:38:00,31203,31208,31203,31207,13
2022-07-12 00:38:05,31209,31214,31209,31214,7
2022-07-12 00:38:10,31213,31213,31212,31212,7
2022-07-12 00:38:15,31210,31210,31210,31210,4
2022-07-12 00:38:25,31211,31211,31211,31211,2
2022-07-12 00:38:30,31213,31216,31213,31215,23
2022-07-12 00:38:35,31217,31218,31215,31218,6
2022-07-12 00:38:40,31216,31217,31215,31217,4
2022-07-12 00:38:45,31217,31219,31217,31219,9
2022-07-12 00:38:50,31219,31221,31218,31218,35
2022-07-12 00:38:55,31220,31221,31220,31221,3
2022-07-12 00:39:00,31219,31219,31218,31219,9
2022-07-12 00:39:05,31218,31219,31217,31218,7
2022-07-12 00:39:10,31220,31222,31217,31222,40
2022-07-12 00:39:15,31222,31226,31222,31224,12
2022-07-12 00:39:20,31224,31228,31224,31227,18
2022-07-12 00:39:25,31226,31231,31226,31229,37
2022-07-12 00:39:30,31228,31231,31228,31231,9
2022-07-12 00:39:35,31232,31232,31228,31228,17
2022-07-12 00:39:40,31229,31231,31229,31231,14
2022-07-12 00:39:45,31230,31233,31229,31230,15
2022-07-12 00:39:50,31231,31231,31227,31229,11
2022-07-12 00:39:55,31228,31228,31225,31227,16
2022-07-12 00:40:00,31228,31230,31226,31228,14
2022-07-12 00:40:05,31229,31229,31223,31224,20
2022-07-12 00:40:10,31224,31224,31223,31223,8
2022-07-12 00:40:15,31223,31223,31219,31221,16
2022-07-12 00:40:20,31219,31221,31218,31221,22
2022-07-12 00:40:25,31220,31220,31220,31220,4
2022-07-12 00:40:30,31222,31227,31222,31225,11
2022-07-12 00:40:35,31222,31222,31222,31222,2
2022-07-12 00:40:40,31222,31222,31221,31221,3
2022-07-12 00:40:45,31220,31220,31220,31220,2
2022-07-12 00:40:50,31219,31219,31219,31219,2
2022-07-12 00:40:55,31218,31218,31217,31217,4
2022-07-12 00:41:00,31219,31220,31219,31219,6
2022-07-12 00:41:05,31220,31220,31220,31220,1
2022-07-12 00:41:10,31219,31220,31219,31219,11
2022-07-12 00:41:15,31220,31227,31220,31224,13
2022-07-12 00:41:20,31226,31226,31226,31226,1
2022-07-12 00:41:25,31227,31227,31227,31227,6
2022-07-12 00:41:30,31226,31226,31222,31222,8
2022-07-12 00:41:35,31222,31222,31222,31222,1
2022-07-12 00:41:40,31222,31222,31217,31217,52
2022-07-12 00:41:45,31218,31219,31218,31218,4
2022-07-12 00:41:55,31219,31221,31219,31220,9
2022-07-12 00:42:00,31219,31219,31219,31219,2
2022-07-12 00:42:05,31219,31220,31219,31219,5
2022-07-12 00:42:10,31220,31220,31220,31220,1
2022-07-12 00:42:15,31218,31218,31218,31218,4
2022-07-12 00:42:20,31216,31220,31215,31220,23
2022-07-12 00:42:25,31220,31220,31219,31219,5
2022-07-12 00:42:30,31218,31219,31218,31219,2
2022-07-12 00:42:35,31218,31219,31218,31219,3
2022-07-12 00:42:40,31219,31220,31218,31218,4
2022-07-12 00:42:45,31218,31218,31217,31218,6
2022-07-12 00:42:50,31219,31219,31219,31219,4
2022-07-12 00:42:55,31218,31219,31218,31219,3
2022-07-12 00:43:00,31218,31218,31218,31218,1
2022-07-12 00:43:05,31217,31218,31217,31217,3
2022-07-12 00:43:10,31219,31219,31219,31219,1
2022-07-12 00:43:15,31219,31219,31218,31218,4
2022-07-12 00:43:20,31216,31216,31216,31216,2
2022-07-12 00:43:25,31215,31215,31212,31212,5
2022-07-12 00:43:30,31212,31212,31207,31210,31
2022-07-12 00:43:35,31208,31208,31206,31208,8
2022-07-12 00:43:40,31208,31209,31207,31207,6
2022-07-12 00:43:45,31207,31207,31206,31206,6
